NAME,DATE,TAVG,TMAX,TMIN,PRCP
"FUZHOU, CH",2020-02-16,8.67,20.89,5.39,3.3
"FUZHOU, CH",2020-02-17,8.39,15.72,3.39,0.0
"FUZHOU, CH",2020-02-18,9.0,15.72,2.78,0.0
"FUZHOU, CH",2020-02-19,11.61,17.78,2.72,0.0
"FUZHOU, CH",2020-02-20,14.28,20.89,4.78,0.0
"FUZHOU, CH",2020-02-21,15.44,24.22,10.0,0.0
"FUZHOU, CH",2020-02-22,14.89,24.22,12.0,0.0
"FUZHOU, CH",2020-02-23,15.56,22.39,11.22,0.0
"FUZHOU, CH",2020-02-24,17.39,25.11,11.89,0.0
"FUZHOU, CH",2020-02-25,19.22,29.39,14.0,0.0
"FUZHOU, CH",2020-02-26,15.44,29.39,13.0,0.0
"FUZHOU, CH",2020-02-27,14.22,24.22,12.61,0.0
"FUZHOU, CH",2020-02-28,16.72,25.0,12.0,0.0
"FUZHOU, CH",2020-02-29,18.72,28.39,14.0,0.0
"FUZHOU, CH",2020-03-01,14.67,28.39,12.61,3.81
"FUZHOU, CH",2020-03-02,12.72,20.39,11.61,0.0
"FUZHOU, CH",2020-03-03,13.78,19.5,11.61,6.6
"FUZHOU, CH",2020-03-04,10.56,19.5,8.0,17.02
"FUZHOU, CH",2020-03-05,11.33,14.11,8.89,0.51
"FUZHOU, CH",2020-03-06,13.78,19.39,10.11,1.78
"FUZHOU, CH",2020-03-07,16.0,22.78,11.0,7.11
"FUZHOU, CH",2020-03-08,14.28,22.78,13.0,1.78
"FUZHOU, CH",2020-03-09,20.22,27.39,14.11,10.41
"FUZHOU, CH",2020-03-10,14.78,27.39,12.78,1.02
"FUZHOU, CH",2020-03-11,13.56,19.28,9.61,8.89
"FUZHOU, CH",2020-03-12,13.0,18.0,9.5,63.5
"FUZHOU, CH",2020-03-13,15.28,22.22,10.0,5.84
"FUZHOU, CH",2020-03-14,12.61,22.22,11.0,0.25
"FUZHOU, CH",2020-03-15,15.11,21.61,10.89,0.0
"FUZHOU, CH",2020-03-16,16.83,22.39,10.28,0.0
"FUZHOU, CH",2020-03-17,15.94,22.39,12.5,4.06
"FUZHOU, CH",2020-03-18,16.06,19.28,14.0,3.05
"FUZHOU, CH",2020-03-19,17.94,23.0,14.0,3.56
"FUZHOU, CH",2020-03-20,15.28,21.28,12.0,0.0
"FUZHOU, CH",2020-03-21,19.44,25.28,13.5,0.0
"FUZHOU, CH",2020-03-22,21.28,31.78,15.5,10.92
"FUZHOU, CH",2020-03-23,15.17,31.78,12.0,6.1
"FUZHOU, CH",2020-03-24,17.78,23.28,12.72,0.0
"FUZHOU, CH",2020-03-25,19.22,26.0,15.11,0.0
"FUZHOU, CH",2020-03-26,20.67,26.11,17.0,0.0
"FUZHOU, CH",2020-03-27,18.17,29.39,13.0,76.96
"FUZHOU, CH",2020-03-28,12.22,13.61,10.61,7.11
"FUZHOU, CH",2020-03-29,11.56,13.78,10.28,2.54
"FUZHOU, CH",2020-03-30,12.83,14.0,10.28,21.84
"FUZHOU, CH",2020-03-31,14.33,16.0,11.28,0.25
"FUZHOU, CH",2020-04-01,15.22,19.22,11.28,11.18
"FUZHOU, CH",2020-04-02,13.0,19.22,10.78,13.46
"FUZHOU, CH",2020-04-03,13.17,15.0,11.28,13.21
"FUZHOU, CH",2020-04-04,14.61,17.0,12.22,0.0
"FUZHOU, CH",2020-04-05,14.06,17.28,12.11,0.0
"FUZHOU, CH",2020-04-06,13.22,17.28,11.0,2.79
"FUZHOU, CH",2020-04-07,14.44,21.0,9.78,0.0
"FUZHOU, CH",2020-04-08,17.22,24.11,9.72,0.0
"FUZHOU, CH",2020-04-09,17.56,24.78,12.5,0.0
"FUZHOU, CH",2020-04-10,19.33,26.0,12.61,0.0
"FUZHOU, CH",2020-04-11,17.44,26.0,14.0,10.92
"FUZHOU, CH",2020-04-12,14.61,21.78,8.0,0.0
"FUZHOU, CH",2020-04-13,16.44,23.28,10.22,0.0
"FUZHOU, CH",2020-04-14,17.33,23.28,12.0,0.51
"FUZHOU, CH",2020-04-15,19.11,27.28,12.72,0.0
"FUZHOU, CH",2020-04-16,20.17,27.72,14.0,0.0
"FUZHOU, CH",2020-04-17,23.06,33.11,15.5,0.0
"FUZHOU, CH",2020-04-18,20.78,33.11,18.0,0.0
"FUZHOU, CH",2020-04-19,23.33,32.11,18.0,0.0
"FUZHOU, CH",2020-04-20,18.67,32.11,16.89,2.29
"FUZHOU, CH",2020-04-21,15.06,22.22,13.0,8.89
"FUZHOU, CH",2020-04-22,14.72,17.0,13.0,0.0
"FUZHOU, CH",2020-04-23,14.28,17.0,12.11,0.0
"FUZHOU, CH",2020-04-24,16.06,20.89,12.11,0.0
"FUZHOU, CH",2020-04-25,19.22,25.11,12.28,0.0
"FUZHOU, CH",2020-04-26,19.89,25.72,15.28,0.0
"FUZHOU, CH",2020-04-27,21.56,29.39,15.78,0.0
"FUZHOU, CH",2020-04-28,19.17,29.39,16.22,0.0
"FUZHOU, CH",2020-04-29,21.56,28.89,16.22,0.0
"FUZHOU, CH",2020-04-30,23.33,31.61,17.61,0.0
"FUZHOU, CH",2020-05-01,23.5,31.61,20.72,0.0
"FUZHOU, CH",2020-05-02,24.83,33.39,21.0,12.19
"FUZHOU, CH",2020-05-03,23.83,33.39,21.0,0.0
"FUZHOU, CH",2020-05-04,25.89,34.89,21.89,0.0
"FUZHOU, CH",2020-05-05,24.5,34.89,22.0,7.11
"FUZHOU, CH",2020-05-06,22.72,28.89,19.78,32.77
"FUZHOU, CH",2020-05-07,21.06,28.39,19.78,2.29
"FUZHOU, CH",2020-05-08,25.94,32.78,20.39,0.0
"FUZHOU, CH",2020-05-09,26.94,35.28,21.28,0.0
"FUZHOU, CH",2020-05-10,23.5,35.28,20.0,6.1
"FUZHOU, CH",2020-05-11,22.39,34.22,20.22,7.11
"FUZHOU, CH",2020-05-12,22.61,27.61,20.61,2.54
"FUZHOU, CH",2020-05-13,23.5,28.72,19.61,0.0
"FUZHOU, CH",2020-05-14,24.39,30.39,19.61,0.0
"FUZHOU, CH",2020-05-15,28.28,34.89,21.89,0.0
"FUZHOU, CH",2020-05-16,27.17,36.11,17.72,95.5
"FUZHOU, CH",2020-05-17,25.89,36.11,17.72,12.19
"FUZHOU, CH",2020-05-18,24.61,31.78,22.0,2.29
"FUZHOU, CH",2020-05-19,23.89,30.78,22.0,0.0
"FUZHOU, CH",2020-05-20,22.39,27.78,20.5,1.52
"FUZHOU, CH",2020-05-21,19.72,25.22,17.72,50.55
"FUZHOU, CH",2020-05-22,20.94,22.39,17.72,5.33
"FUZHOU, CH",2020-05-23,22.72,27.22,18.89,1.52
"FUZHOU, CH",2020-05-24,25.33,30.89,20.72,0.0
"FUZHOU, CH",2020-05-25,25.33,30.89,22.89,0.0
"FUZHOU, CH",2020-05-26,25.39,30.61,22.0,4.57
"FUZHOU, CH",2020-05-27,22.72,29.61,21.5,3.3
"FUZHOU, CH",2020-05-28,22.56,26.0,19.0,2.54
"FUZHOU, CH",2020-05-29,24.89,28.61,20.28,9.4
"FUZHOU, CH",2020-05-30,27.44,33.28,22.61,0.0
"FUZHOU, CH",2020-05-31,26.89,33.5,24.61,8.38
"FUZHOU, CH",2020-06-01,23.56,33.5,21.61,29.72
"FUZHOU, CH",2020-06-02,26.89,32.61,21.61,38.1
"FUZHOU, CH",2020-06-03,28.83,35.0,23.72,0.0
"FUZHOU, CH",2020-06-04,27.72,35.0,24.5,11.68
"FUZHOU, CH",2020-06-05,27.61,33.5,24.0,11.18
"FUZHOU, CH",2020-06-06,25.06,33.5,23.0,12.19
"FUZHOU, CH",2020-06-07,22.94,27.28,21.72,25.91
"FUZHOU, CH",2020-06-08,24.06,25.0,21.72,26.42
"FUZHOU, CH",2020-06-09,25.44,27.0,22.89,10.67
"FUZHOU, CH",2020-06-10,26.72,30.22,23.89,2.03
"FUZHOU, CH",2020-06-11,26.83,31.78,24.0,6.6
"FUZHOU, CH",2020-06-12,30.0,36.61,24.0,0.0
"FUZHOU, CH",2020-06-13,31.11,36.61,25.72,0.0
"FUZHOU, CH",2020-06-14,29.61,35.72,26.0,0.0
"FUZHOU, CH",2020-06-15,29.67,35.11,26.0,0.0
"FUZHOU, CH",2020-06-16,29.72,37.72,26.0,0.0
"FUZHOU, CH",2020-06-17,29.67,37.72,26.0,0.0
"FUZHOU, CH",2020-06-18,30.0,37.89,27.0,0.0
"FUZHOU, CH",2020-06-19,28.11,37.89,24.0,2.54
"FUZHOU, CH",2020-06-20,28.11,36.0,25.0,2.29
"FUZHOU, CH",2020-06-21,28.83,34.72,25.11,27.43
"FUZHOU, CH",2020-06-22,29.0,35.5,25.11,0.25
"FUZHOU, CH",2020-06-23,28.56,35.5,24.22,8.38
"FUZHOU, CH",2020-06-24,29.44,35.39,24.22,0.0
"FUZHOU, CH",2020-06-25,29.5,35.39,25.5,4.83
"FUZHOU, CH",2020-06-26,29.44,35.22,25.5,0.0
"FUZHOU, CH",2020-06-27,30.78,37.11,26.89,0.0
"FUZHOU, CH",2020-06-28,30.33,37.11,27.0,0.0
"FUZHOU, CH",2020-06-29,30.72,37.28,27.78,0.0
"FUZHOU, CH",2020-06-30,30.72,37.28,28.0,0.0
"FUZHOU, CH",2020-07-01,28.44,37.28,26.0,29.97
"FUZHOU, CH",2020-07-02,29.28,34.22,26.39,0.76
"FUZHOU, CH",2020-07-03,30.44,34.72,26.72,0.0
"FUZHOU, CH",2020-07-04,30.11,36.89,26.0,0.0
"FUZHOU, CH",2020-07-05,29.94,36.89,27.0,0.0
"FUZHOU, CH",2020-07-06,30.5,36.72,27.5,0.0
"FUZHOU, CH",2020-07-07,30.33,36.72,27.0,0.0
"FUZHOU, CH",2020-07-08,29.33,36.39,27.0,0.0
"FUZHOU, CH",2020-07-09,28.67,33.22,27.78,0.76
"FUZHOU, CH",2020-07-10,29.11,33.89,26.0,0.0
"FUZHOU, CH",2020-07-11,30.28,37.11,27.0,0.0
"FUZHOU, CH",2020-07-12,30.61,38.5,26.0,0.0
"FUZHOU, CH",2020-07-13,31.11,40.28,26.0,0.0
"FUZHOU, CH",2020-07-14,30.28,40.28,26.0,0.0
"FUZHOU, CH",2020-07-15,30.17,38.5,27.0,0.25
"FUZHOU, CH",2020-07-16,29.5,37.61,25.22,18.29
"FUZHOU, CH",2020-07-17,28.78,37.61,25.22,3.3
"FUZHOU, CH",2020-07-18,30.5,35.78,25.61,0.0
"FUZHOU, CH",2020-07-19,30.83,36.5,27.0,0.0
"FUZHOU, CH",2020-07-20,30.67,36.78,27.0,0.0
"FUZHOU, CH",2020-07-21,30.33,37.28,26.0,0.0
"FUZHOU, CH",2020-07-22,31.56,38.5,27.39,0.0
"FUZHOU, CH",2020-07-23,32.06,40.28,27.0,0.0
"FUZHOU, CH",2020-07-24,31.11,40.39,27.0,0.0
"FUZHOU, CH",2020-07-25,26.94,40.39,24.0,21.34
"FUZHOU, CH",2020-07-26,29.28,35.28,24.0,7.11
"FUZHOU, CH",2020-07-27,30.11,36.28,25.39,0.0
"FUZHOU, CH",2020-07-28,29.89,36.28,27.0,0.0
"FUZHOU, CH",2020-07-29,30.17,36.22,26.78,0.0
"FUZHOU, CH",2020-07-30,30.39,34.78,28.0,0.0
"FUZHOU, CH",2020-07-31,29.89,34.78,28.0,0.0
"FUZHOU, CH",2020-08-01,30.22,35.5,27.22,0.0
"FUZHOU, CH",2020-08-02,30.22,35.5,27.11,0.0
"FUZHOU, CH",2020-08-03,29.83,34.89,26.39,8.89
"FUZHOU, CH",2020-08-04,29.22,34.61,26.39,0.0
"FUZHOU, CH",2020-08-05,29.39,33.61,25.72,0.25
"FUZHOU, CH",2020-08-06,30.11,37.22,26.89,0.0
"FUZHOU, CH",2020-08-07,30.94,38.89,26.39,0.0
"FUZHOU, CH",2020-08-08,30.33,38.89,26.28,0.0
"FUZHOU, CH",2020-08-09,29.78,38.22,27.22,0.0
"FUZHOU, CH",2020-08-10,30.61,35.89,27.0,0.0
"FUZHOU, CH",2020-08-11,27.17,35.89,25.0,12.45
"FUZHOU, CH",2020-08-12,29.39,34.72,25.0,0.0
"FUZHOU, CH",2020-08-13,30.11,36.72,25.78,0.0
"FUZHOU, CH",2020-08-14,30.06,36.72,27.0,0.0
"FUZHOU, CH",2020-08-15,29.33,36.22,26.0,0.0
"FUZHOU, CH",2020-08-16,29.89,36.28,27.11,0.0
"FUZHOU, CH",2020-08-17,29.89,36.28,27.28,0.0
"FUZHOU, CH",2020-08-18,30.22,35.0,28.0,0.0
"FUZHOU, CH",2020-08-19,30.11,35.0,28.0,0.0
"FUZHOU, CH",2020-08-20,30.0,35.0,27.78,0.0
"FUZHOU, CH",2020-08-21,29.61,35.0,27.11,0.0
"FUZHOU, CH",2020-08-22,29.39,35.39,26.28,0.0
"FUZHOU, CH",2020-08-23,30.28,37.61,26.0,0.0
"FUZHOU, CH",2020-08-24,30.28,39.89,25.5,5.33
"FUZHOU, CH",2020-08-25,31.44,39.89,25.5,0.0
"FUZHOU, CH",2020-08-26,29.11,39.89,25.28,9.91
"FUZHOU, CH",2020-08-27,27.61,38.22,24.72,40.64
"FUZHOU, CH",2020-08-28,28.06,33.72,24.72,0.25
"FUZHOU, CH",2020-08-29,29.56,33.89,25.72,2.03
"FUZHOU, CH",2020-08-30,29.33,33.89,26.89,0.0
"FUZHOU, CH",2020-08-31,29.72,34.28,26.5,0.0
"FUZHOU, CH",2020-09-01,30.61,37.0,26.22,3.56
"FUZHOU, CH",2020-09-02,30.44,37.78,25.89,0.0
"FUZHOU, CH",2020-09-03,29.17,37.78,26.0,0.0
"FUZHOU, CH",2020-09-04,28.06,33.61,24.28,0.0
"FUZHOU, CH",2020-09-05,27.61,33.5,23.61,0.0
"FUZHOU, CH",2020-09-06,27.83,35.28,23.0,0.0
"FUZHOU, CH",2020-09-07,27.94,35.28,23.61,0.51
"FUZHOU, CH",2020-09-08,27.28,33.0,24.0,26.67
"FUZHOU, CH",2020-09-09,27.72,33.78,24.28,0.0
"FUZHOU, CH",2020-09-10,27.22,33.78,25.0,5.33
"FUZHOU, CH",2020-09-11,28.28,34.0,24.89,12.7
"FUZHOU, CH",2020-09-12,26.5,34.0,24.22,3.05
"FUZHOU, CH",2020-09-13,26.17,28.0,23.0,0.0
"FUZHOU, CH",2020-09-14,25.39,28.0,24.0,0.0
"FUZHOU, CH",2020-09-15,28.06,33.72,23.78,0.0
"FUZHOU, CH",2020-09-16,28.94,35.39,25.61,0.0
"FUZHOU, CH",2020-09-17,29.61,37.39,27.0,0.0
"FUZHOU, CH",2020-09-18,26.56,37.39,25.0,0.0
"FUZHOU, CH",2020-09-19,26.39,32.89,24.5,4.83
"FUZHOU, CH",2020-09-20,23.67,31.5,22.78,3.81
"FUZHOU, CH",2020-09-21,23.89,25.89,21.5,0.0
"FUZHOU, CH",2020-09-22,25.06,27.0,21.22,0.0
"FUZHOU, CH",2020-09-23,24.06,27.0,21.78,1.02
"FUZHOU, CH",2020-09-24,21.78,25.39,20.22,12.19
"FUZHOU, CH",2020-09-25,25.11,29.39,19.89,0.0
"FUZHOU, CH",2020-09-26,21.56,29.39,18.0,17.02
"FUZHOU, CH",2020-09-27,19.56,25.61,18.11,12.19
"FUZHOU, CH",2020-09-28,21.06,22.0,18.28,10.67
"FUZHOU, CH",2020-09-29,21.78,25.0,19.0,4.32
"FUZHOU, CH",2020-09-30,22.28,26.22,18.78,1.78
"FUZHOU, CH",2020-10-01,23.89,28.5,18.89,0.0
"FUZHOU, CH",2020-10-02,24.22,29.39,19.72,0.0
"FUZHOU, CH",2020-10-03,25.78,31.22,20.28,0.0
"FUZHOU, CH",2020-10-04,26.67,33.78,21.89,0.0
"FUZHOU, CH",2020-10-05,23.28,33.78,21.0,0.0
"FUZHOU, CH",2020-10-06,23.17,26.22,20.89,0.0
"FUZHOU, CH",2020-10-07,23.17,26.0,20.72,0.0
"FUZHOU, CH",2020-10-08,23.44,27.39,19.72,0.0
"FUZHOU, CH",2020-10-09,23.44,27.39,19.28,0.0
"FUZHOU, CH",2020-10-10,22.78,28.0,18.89,0.0
"FUZHOU, CH",2020-10-11,24.06,28.61,18.89,0.0
"FUZHOU, CH",2020-10-12,23.72,28.61,22.0,0.0
"FUZHOU, CH",2020-10-13,22.89,26.61,20.89,0.0
"FUZHOU, CH",2020-10-14,23.56,28.39,20.89,0.0
"FUZHOU, CH",2020-10-15,23.06,28.39,21.0,0.0
"FUZHOU, CH",2020-10-16,21.61,25.22,19.0,0.0
"FUZHOU, CH",2020-10-17,21.44,24.0,19.11,0.0
"FUZHOU, CH",2020-10-18,21.94,25.39,19.11,0.0
"FUZHOU, CH",2020-10-19,21.56,25.39,20.0,0.0
"FUZHOU, CH",2020-10-20,21.94,24.0,20.0,0.0
"FUZHOU, CH",2020-10-21,21.94,25.0,19.0,0.76
"FUZHOU, CH",2020-10-22,18.72,25.0,15.89,4.57
"FUZHOU, CH",2020-10-23,19.94,24.22,15.22,0.0
"FUZHOU, CH",2020-10-24,19.39,24.22,15.72,0.0
"FUZHOU, CH",2020-10-25,20.44,24.28,16.11,0.0
"FUZHOU, CH",2020-10-26,21.56,26.78,17.0,0.0
"FUZHOU, CH",2020-10-27,21.67,26.78,18.0,0.0
"FUZHOU, CH",2020-10-28,22.22,27.89,18.11,0.0
"FUZHOU, CH",2020-10-29,21.11,27.89,19.78,0.0
"FUZHOU, CH",2020-10-30,20.28,24.0,17.61,0.0
"FUZHOU, CH",2020-10-31,20.39,24.89,16.78,0.0
"FUZHOU, CH",2020-11-01,22.5,28.28,16.39,0.0
"FUZHOU, CH",2020-11-02,22.17,28.28,18.61,0.0
"FUZHOU, CH",2020-11-03,20.28,27.78,16.5,0.0
"FUZHOU, CH",2020-11-04,18.61,25.22,15.72,0.0
"FUZHOU, CH",2020-11-05,21.28,25.5,15.61,0.0
"FUZHOU, CH",2020-11-06,22.72,28.61,18.39,0.0
"FUZHOU, CH",2020-11-07,20.89,28.61,18.0,0.51
"FUZHOU, CH",2020-11-08,20.61,24.28,17.89,0.0
"FUZHOU, CH",2020-11-09,18.44,24.28,14.22,0.0
"FUZHOU, CH",2020-11-10,18.56,22.78,14.22,0.0
"FUZHOU, CH",2020-11-11,19.11,23.22,14.22,0.0
"FUZHOU, CH",2020-11-12,19.33,23.22,15.11,0.0
"FUZHOU, CH",2020-11-13,20.61,24.89,14.61,0.0
"FUZHOU, CH",2020-11-14,18.89,24.89,16.22,0.0
"FUZHOU, CH",2020-11-15,20.89,24.61,15.78,0.0
"FUZHOU, CH",2020-11-16,22.17,26.72,17.5,0.0
"FUZHOU, CH",2020-11-17,22.72,26.72,18.72,0.0
"FUZHOU, CH",2020-11-18,23.11,31.11,20.0,0.0
"FUZHOU, CH",2020-11-19,24.94,32.39,20.72,0.0
"FUZHOU, CH",2020-11-20,19.44,32.39,18.0,0.0
"FUZHOU, CH",2020-11-21,20.5,25.22,19.0,0.0
"FUZHOU, CH",2020-11-22,21.61,30.22,17.72,0.0
"FUZHOU, CH",2020-11-23,17.61,30.22,16.0,0.0
"FUZHOU, CH",2020-11-24,18.61,19.61,17.72,0.0
"FUZHOU, CH",2020-11-25,20.44,22.61,18.22,0.0
"FUZHOU, CH",2020-11-26,21.94,28.61,18.72,0.0
"FUZHOU, CH",2020-11-27,18.89,28.61,16.0,0.0
"FUZHOU, CH",2020-11-28,15.72,25.5,14.0,0.0
"FUZHOU, CH",2020-11-29,15.56,18.0,13.0,0.0
"FUZHOU, CH",2020-11-30,15.28,17.28,13.0,0.0
"FUZHOU, CH",2020-12-01,16.22,17.0,14.0,0.0
"FUZHOU, CH",2020-12-02,16.83,21.11,14.11,0.0
"FUZHOU, CH",2020-12-03,15.33,21.11,13.0,0.0
"FUZHOU, CH",2020-12-04,14.28,19.28,12.61,0.0
"FUZHOU, CH",2020-12-05,15.33,19.5,12.39,0.0
"FUZHOU, CH",2020-12-06,16.61,20.0,13.72,0.0
"FUZHOU, CH",2020-12-07,16.11,20.22,13.0,0.0
"FUZHOU, CH",2020-12-08,14.61,20.22,13.39,0.0
"FUZHOU, CH",2020-12-09,15.72,18.11,14.0,0.0
"FUZHOU, CH",2020-12-10,16.78,18.11,14.5,0.0
"FUZHOU, CH",2020-12-11,17.11,20.22,15.0,0.0
"FUZHOU, CH",2020-12-12,15.94,20.22,13.0,0.0
"FUZHOU, CH",2020-12-13,15.78,22.22,11.0,2.03
"FUZHOU, CH",2020-12-14,9.67,22.22,8.0,7.37
"FUZHOU, CH",2020-12-15,8.67,11.78,8.0,1.02
"FUZHOU, CH",2020-12-16,8.11,9.5,6.39,0.51
"FUZHOU, CH",2020-12-17,9.56,11.0,6.39,1.02
"FUZHOU, CH",2020-12-18,11.06,13.0,6.72,0.25
"FUZHOU, CH",2020-12-19,10.72,12.11,9.89,0.0
"FUZHOU, CH",2020-12-20,11.17,12.0,9.78,0.0
"FUZHOU, CH",2020-12-21,12.11,14.61,10.0,0.0
"FUZHOU, CH",2020-12-22,13.83,16.89,11.0,0.0
"FUZHOU, CH",2020-12-23,14.56,16.89,11.28,2.03
"FUZHOU, CH",2020-12-24,14.17,17.39,11.5,1.78
"FUZHOU, CH",2020-12-25,13.11,17.39,12.0,0.0
"FUZHOU, CH",2020-12-26,15.06,19.0,12.0,0.0
"FUZHOU, CH",2020-12-27,16.89,25.39,12.28,0.0
"FUZHOU, CH",2020-12-28,16.33,25.39,13.72,0.0
"FUZHOU, CH",2020-12-29,16.33,24.39,9.0,0.25
"FUZHOU, CH",2020-12-30,8.72,24.39,3.5,0.0
"FUZHOU, CH",2020-12-31,5.44,14.78,2.0,0.0
