NAME,DATE,TAVG,TMAX,TMIN,PRCP
"MOHE, CH",2020/8/31,11.5,18.72,9.5,0.55
"MOHE, CH",2020/9/1,10.78,13.61,9.22,0.24
"MOHE, CH",2020/9/2,10.94,17.72,5.72,0
"MOHE, CH",2020/9/3,12.11,20.61,5.72,0
"MOHE, CH",2020/9/4,13.5,20.61,6.78,0.55
"MOHE, CH",2020/9/5,13.67,15.78,11.5,0.2
"MOHE, CH",2020/9/6,14.39,21.11,10.0,0
"MOHE, CH",2020/9/7,13.39,22.89,6.39,0
"MOHE, CH",2020/9/8,12.28,23.22,4.22,0.01
"MOHE, CH",2020/9/9,12.5,26.11,4.22,0
"MOHE, CH",2020/9/10,14.28,26.11,3.89,0
"MOHE, CH",2020/9/11,14.22,26.89,3.78,0
"MOHE, CH",2020/9/12,13.0,28.39,1.39,0
"MOHE, CH",2020/9/13,14.44,28.39,1.39,0.04
"MOHE, CH",2020/9/14,11.94,25.28,2.11,0
"MOHE, CH",2020/9/15,8.39,22.61,-1.28,0
"MOHE, CH",2020/9/16,12.17,21.0,-1.39,0
"MOHE, CH",2020/9/17,11.33,18.39,3.0,0.06
"MOHE, CH",2020/9/18,10.0,14.22,7.22,0.01
"MOHE, CH",2020/9/19,9.67,15.72,4.39,0
"MOHE, CH",2020/9/20,8.56,17.5,2.5,0
"MOHE, CH",2020/9/21,7.83,17.5,1.28,0
"MOHE, CH",2020/9/22,8.06,16.22,1.28,0.04
"MOHE, CH",2020/9/23,7.11,13.0,-0.22,0.25
"MOHE, CH",2020/9/24,5.61,10.72,-0.22,0.07
"MOHE, CH",2020/9/25,7.61,15.39,1.78,0
"MOHE, CH",2020/9/26,14.72,20.78,1.78,0.21
"MOHE, CH",2020/9/27,9.39,20.78,3.22,0.21
"MOHE, CH",2020/9/28,7.28,14.78,-0.89,0
"MOHE, CH",2020/9/29,3.89,13.72,-5.28,0
"MOHE, CH",2020/9/30,3.56,14.61,-5.5,0
"MOHE, CH",2020/10/1,7.83,14.89,-4.89,0
"MOHE, CH",2020/10/2,7.94,14.89,-0.78,0
"MOHE, CH",2020/10/3,5.39,12.72,3.0,0.15
"MOHE, CH",2020/10/4,4.22,8.39,-2.0,0
"MOHE, CH",2020/10/5,-0.06,8.39,-7.39,0
"MOHE, CH",2020/10/6,-0.39,9.22,-7.78,0
"MOHE, CH",2020/10/7,0.0,11.28,-8.61,0
"MOHE, CH",2020/10/8,0.06,12.5,-8.5,0
"MOHE, CH",2020/10/9,3.56,12.5,-9.11,0.13
"MOHE, CH",2020/10/10,2.28,9.28,-5.39,0.07
"MOHE, CH",2020/10/11,-1.39,8.5,-5.61,0.09
"MOHE, CH",2020/10/12,-3.28,0.72,-6.0,0.03
"MOHE, CH",2020/10/13,-4.28,-1.0,-8.11,0
"MOHE, CH",2020/10/14,-4.17,1.72,-11.78,0
"MOHE, CH",2020/10/15,-3.94,4.5,-12.61,0
"MOHE, CH",2020/10/16,2.17,7.28,-10.39,0
"MOHE, CH",2020/10/17,-4.83,7.28,-13.11,0.05
"MOHE, CH",2020/10/18,-2.28,3.61,-13.89,0
"MOHE, CH",2020/10/19,-1.56,7.72,-10.5,0
"MOHE, CH",2020/10/20,-0.89,7.72,-7.28,0
"MOHE, CH",2020/10/21,-2.39,5.0,-7.61,0
"MOHE, CH",2020/10/22,-4.5,1.78,-13.0,0
"MOHE, CH",2020/10/23,-5.44,4.72,-13.39,0
"MOHE, CH",2020/10/24,-3.11,8.72,-13.22,0
"MOHE, CH",2020/10/25,-4.11,8.72,-11.0,0
"MOHE, CH",2020/10/26,-0.78,7.39,-10.22,0.23
"MOHE, CH",2020/10/27,-2.39,3.61,-8.28,0.37
"MOHE, CH",2020/10/28,-10.44,1.11,-19.72,0.01
"MOHE, CH",2020/10/29,-8.44,-1.39,-20.22,0
"MOHE, CH",2020/10/30,-8.83,-0.72,-14.78,0
"MOHE, CH",2020/10/31,-4.94,-0.72,-12.89,0.31
"MOHE, CH",2020/11/1,-7.78,-3.72,-13.0,0.04
"MOHE, CH",2020/11/2,-14.61,-3.89,-20.78,0
"MOHE, CH",2020/11/3,-16.06,-6.61,-23.61,0
"MOHE, CH",2020/11/4,-12.94,-1.5,-23.61,0
"MOHE, CH",2020/11/5,-10.5,-0.11,-20.5,0
"MOHE, CH",2020/11/6,-9.17,-0.11,-20.39,0.08
"MOHE, CH",2020/11/7,-8.22,-4.61,-19.22,0.18
"MOHE, CH",2020/11/8,-19.39,-4.61,-28.78,0
"MOHE, CH",2020/11/9,-16.5,-7.0,-29.89,0
"MOHE, CH",2020/11/10,-11.06,-0.61,-16.5,0
"MOHE, CH",2020/11/11,-9.39,-0.61,-16.72,0
"MOHE, CH",2020/11/12,-10.56,-2.61,-19.89,0.11
"MOHE, CH",2020/11/13,-9.44,2.39,-21.39,0
"MOHE, CH",2020/11/14,-5.44,2.39,-20.89,0
"MOHE, CH",2020/11/15,-13.56,2.22,-23.78,0
"MOHE, CH",2020/11/16,-19.33,-9.39,-25.78,0
"MOHE, CH",2020/11/17,-21.33,-8.28,-28.61,0
"MOHE, CH",2020/11/18,-22.28,-9.22,-29.61,0
"MOHE, CH",2020/11/19,-22.33,-9.22,-29.28,0
"MOHE, CH",2020/11/20,-14.33,-8.22,-28.5,0.02
"MOHE, CH",2020/11/21,-16.83,-8.22,-25.5,0
"MOHE, CH",2020/11/22,-13.33,-8.72,-26.5,0
"MOHE, CH",2020/11/23,-11.06,-2.5,-26.28,0
"MOHE, CH",2020/11/24,-11.17,-2.61,-20.11,0.06
"MOHE, CH",2020/11/25,-15.67,-3.11,-23.11,0.06
"MOHE, CH",2020/11/26,-16.56,-6.39,-23.61,0
"MOHE, CH",2020/11/27,-20.28,-7.72,-27.22,0
"MOHE, CH",2020/11/28,-20.89,-8.89,-28.0,0
"MOHE, CH",2020/11/29,-20.0,-8.89,-27.61,0
"MOHE, CH",2020/11/30,-19.78,-8.61,-29.5,0
"MOHE, CH",2020/12/1,-25.72,-14.22,-31.11,0
"MOHE, CH",2020/12/2,-22.17,-13.61,-32.0,0
"MOHE, CH",2020/12/3,-16.67,-7.72,-32.0,0
"MOHE, CH",2020/12/4,-13.06,-5.61,-23.39,0
"MOHE, CH",2020/12/5,-18.5,-5.61,-25.72,0
"MOHE, CH",2020/12/6,-20.17,-7.72,-26.89,0
"MOHE, CH",2020/12/7,-18.5,-8.89,-26.89,0
"MOHE, CH",2020/12/8,-17.94,-8.89,-27.0,0
"MOHE, CH",2020/12/9,-22.83,-9.0,-27.78,0
"MOHE, CH",2020/12/10,-20.83,-13.61,-27.78,0.07
"MOHE, CH",2020/12/11,-23.78,-15.78,-34.22,0.01
"MOHE, CH",2020/12/12,-32.33,-15.78,-38.0,0
"MOHE, CH",2020/12/13,-32.28,-21.78,-39.0,0
"MOHE, CH",2020/12/14,-32.83,-23.61,-38.89,0
"MOHE, CH",2020/12/15,-32.33,-21.5,-38.72,0
"MOHE, CH",2020/12/16,-31.17,-21.5,-38.22,0
"MOHE, CH",2020/12/17,-24.89,-17.11,-37.72,0
"MOHE, CH",2020/12/18,-27.5,-17.11,-35.11,0
"MOHE, CH",2020/12/19,-28.33,-17.89,-36.39,0
"MOHE, CH",2020/12/20,-19.83,-10.39,-36.22,0
"MOHE, CH",2020/12/21,-21.44,-10.39,-28.89,0
"MOHE, CH",2020/12/22,-21.94,-13.89,-29.72,0.01
"MOHE, CH",2020/12/23,-27.5,-16.89,-32.78,0
"MOHE, CH",2020/12/24,-30.39,-17.39,-34.11,0
"MOHE, CH",2020/12/25,-31.67,-22.0,-38.22,0
"MOHE, CH",2020/12/26,-35.44,-22.78,-40.11,0
"MOHE, CH",2020/12/27,-36.28,-25.72,-40.61,0
"MOHE, CH",2020/12/28,-34.56,-26.0,-41.28,0
"MOHE, CH",2020/12/29,-19.11,-17.22,-25.5,0
"MOHE, CH",2020/12/30,-20.72,-17.22,-25.5,0
"MOHE, CH",2020/12/31,-26.72,-18.0,-34.22,0
